plot,year,scan_date,USDA_symbol,all,plant,leaf,count,total_area,petiole,file,notes
non_plot,2019,2019-12-20,MIDO,TRUE,5,NA,14,29.273,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,6,1,1,6.051,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,6,2,1,4.417,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,6,3,1,5.722,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,TRUE,6,NA,15,42.625,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,7,1,1,5.095,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,7,2,2,6.003,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,7,3,2,6.587,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,TRUE,7,NA,17,36.248,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,8,1,1,5.76,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,8,2,1,6.09,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,FALSE,8,3,2,5.377,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIDO,TRUE,8,NA,13,26.715,FALSE,data-raw/all-scans/scans-20122019/MIDO_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,1,1,1,3.924,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,1,2,1,3.462,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,1,3,1,3.24,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,TRUE,1,NA,14,22.197,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,2,1,3,3.924,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,2,2,1,2.532,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,2,3,3,4.041,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,TRUE,2,NA,27,34.473,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,3,1,1,3.48,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,3,2,1,3.106,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,3,3,3,3.773,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,TRUE,3,NA,19,29.84,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,4,1,2,5.258,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,4,2,1,3.007,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,4,3,1,4.289,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,TRUE,4,NA,17,49.958,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,5,1,1,2.66,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,5,2,1,2.64,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,5,3,1,2.211,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,TRUE,5,NA,13,17.221,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,6,1,1,1.576,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,6,2,1,1.267,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,6,3,1,1.414,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,TRUE,6,NA,14,6.845,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,7,1,1,3.5,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,7,2,1,2.899,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,FALSE,7,3,1,3.247,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,MIEL,TRUE,7,NA,13,21.817,FALSE,data-raw/all-scans/scans-20122019/MIEL_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,1,1,1,1.418,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,1,2,1,1.428,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,1,3,1,1.438,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,TRUE,1,NA,32,17.644,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,2,1,1,1.775,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,2,2,1,2.132,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,2,3,1,0.992,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,TRUE,2,NA,45,31.332,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,3,1,1,1.568,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,3,2,1,1.439,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,3,3,1,1.481,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,TRUE,3,NA,47,22.37,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,4,1,1,1.41,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,4,2,1,1.31,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,4,3,1,1.315,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,TRUE,4,NA,43,17.929,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,5,1,1,2.387,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,5,2,1,2.058,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,5,3,1,1.539,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,TRUE,5,NA,44,29.738,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,6,1,1,1.613,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,6,2,1,0.968,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,6,3,1,1.318,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,TRUE,6,NA,41,22.735,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,7,1,1,1.114,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,7,2,1,0.777,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,7,3,1,1.005,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,TRUE,7,NA,34,12.601,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,8,1,1,1.175,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,8,2,1,1.825,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,FALSE,8,3,1,1.562,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2019,2019-12-20,STME2,TRUE,8,NA,50,24.391,FALSE,data-raw/all-scans/scans-20122019/STME2_leaf_area.csv,
non_plot,2017,2017-04-21,AVBA,TRUE,1,NA,33,25.316,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,1,1,6,2.91,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,1,2,5,5.159,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,1,3,1,3.76,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,2,1,1,6.193,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,2,2,1,3.183,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,2,3,1,6.96,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,3,1,1,3.24,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,3,2,2,3.549,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,3,3,1,3.685,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,4,1,1,5.303,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,4,2,1,8.172,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,4,3,1,6.872,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,5,1,1,5.274,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,5,2,1,6.216,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,5,3,1,6.638,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,6,1,1,4.971,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,6,2,1,4.446,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,6,3,1,3.803,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,7,1,1,4.321,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,7,2,1,5.585,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,7,3,1,3.618,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,8,1,1,6.215,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,8,2,1,4.906,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,AVBA,FALSE,8,3,1,3.956,FALSE,data-raw/all-scans/scans-21042017/AVBA_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,TRUE,1,NA,22,86.868,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,1,1,1,11.14,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,1,2,1,11.718,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,1,3,1,8.894,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,TRUE,2,NA,22,55.845,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,2,1,3,9.716,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,2,2,3,6.943,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,2,3,2,6.198,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,TRUE,3,NA,31,137.511,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,3,1,1,15.32,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,3,2,3,13.056,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,3,3,3,10.317,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,TRUE,4,NA,7,19.803,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,4,1,3,5.852,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,4,2,3,11.663,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,4,3,3,7.442,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,TRUE,5,NA,29,131.755,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,5,1,1,11.835,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,5,2,2,10.222,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,5,3,3,11.141,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,TRUE,6,NA,8,20.676,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,6,1,3,8.101,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,6,2,1,6.06,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,6,3,2,12.133,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,TRUE,7,NA,14,60.489,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,TRUE,7,NA,25,90.328,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,7,1,3,9.984,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,7,2,2,11.87,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,7,3,4,16.924,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,TRUE,8,NA,17,51.239,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,8,1,1,9.923,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,8,2,3,13.833,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,BRDI3,FALSE,8,3,3,9.825,FALSE,data-raw/all-scans/scans-21042017/BRDI_leaf_area.xls,
non_plot,2017,2017-04-21,ERMO7,FALSE,1,1,10,11.139,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,1,2,10,9.934,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,1,3,10,14.023,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,2,1,10,17.811,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,2,2,10,16.311,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,2,3,10,10.709,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,3,1,9,7.002,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,3,2,9,8.956,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,3,3,5,6.521,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,4,1,9,9.835,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,4,2,8,6.352,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,4,3,9,3.447,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,5,1,9,9.112,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,5,2,10,4.715,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,5,3,9,7.476,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,6,1,12,12.95,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,6,2,9,5.838,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,6,3,8,5.568,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,7,1,9,4.854,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,ERMO7,FALSE,8,1,10,6.544,FALSE,data-raw/all-scans/scans-21042017/ERMO_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,5,1,9,0.93,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,6,1,7,0.599,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,7,1,12,1.291,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,8,1,8,0.623,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,1,1,1,0.181,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,1,2,1,0.128,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,1,3,1,0.161,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,2,1,1,0.106,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,2,2,1,0.128,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,2,3,1,0.098,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,3,1,1,0.126,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,3,2,1,0.11,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,3,3,1,0.1,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,4,1,1,0.181,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,4,2,1,0.108,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LOST4,FALSE,4,3,1,0.164,FALSE,data-raw/all-scans/scans-21042017/LOST_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,1,1,7,2.311,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,1,2,6,1.409,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,1,3,7,2.158,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,2,1,8,1.126,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,2,2,6,1.371,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,2,3,8,2.387,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,3,1,8,2.593,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,3,2,6,2.789,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,3,3,6,1.464,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,4,1,7,1.799,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,4,2,8,1.491,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,4,3,1,0.914,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,5,1,8,1.707,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,5,2,7,1.634,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,5,3,1,1.16,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,6,1,7,2.783,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,6,2,7,1.422,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
non_plot,2017,2017-04-21,LUBI,FALSE,6,3,8,2.174,FALSE,data-raw/all-scans/scans-21042017/LUBI_leaf_area_no_petiole.xls,no_petiole
